FarmApp,pg_catalog,json_extract_path_3951,ROUTINE,2,text,,,,,,,,,,,,,,,,FarmApp,pg_catalog,text,,,,,a2
FarmApp,pg_catalog,json_extract_path_text_3953,ROUTINE,2,text,,,,,,,,,,,,,,,,FarmApp,pg_catalog,text,,,,,a2
FarmApp,pg_catalog,setweight_3320,ROUTINE,3,text,,,,,,,,,,,,,,,,FarmApp,pg_catalog,text,,,,,a3
FarmApp,pg_catalog,ts_delete_3323,ROUTINE,2,text,,,,,,,,,,,,,,,,FarmApp,pg_catalog,text,,,,,a2
FarmApp,pg_catalog,unnest_3322,ROUTINE,3,smallint,,,,,,,,,,,,,,,,FarmApp,pg_catalog,int2,,,,,a3
FarmApp,pg_catalog,unnest_3322,ROUTINE,4,text,,,,,,,,,,,,,,,,FarmApp,pg_catalog,text,,,,,a4
FarmApp,pg_catalog,array_to_tsvector_3327,ROUTINE,1,text,,,,,,,,,,,,,,,,FarmApp,pg_catalog,text,,,,,a1
FarmApp,pg_catalog,ts_filter_3319,ROUTINE,2,"char",,,,,,,,,,,,,,,,FarmApp,pg_catalog,char,,,,,a2
FarmApp,pg_catalog,ts_rank_3703,ROUTINE,1,real,,,,,,,,,,,,,,,,FarmApp,pg_catalog,float4,,,,,a1
FarmApp,pg_catalog,ts_rank_3704,ROUTINE,1,real,,,,,,,,,,,,,,,,FarmApp,pg_catalog,float4,,,,,a1
FarmApp,pg_catalog,ts_rank_cd_3707,ROUTINE,1,real,,,,,,,,,,,,,,,,FarmApp,pg_catalog,float4,,,,,a1
FarmApp,pg_catalog,ts_rank_cd_3708,ROUTINE,1,real,,,,,,,,,,,,,,,,FarmApp,pg_catalog,float4,,,,,a1
FarmApp,pg_catalog,jsonb_object_3263,ROUTINE,1,text,,,,,,,,,,,,,,,,FarmApp,pg_catalog,text,,,,,a1
FarmApp,pg_catalog,jsonb_object_3264,ROUTINE,1,text,,,,,,,,,,,,,,,,FarmApp,pg_catalog,text,,,,,a1
FarmApp,pg_catalog,jsonb_object_3264,ROUTINE,2,text,,,,,,,,,,,,,,,,FarmApp,pg_catalog,text,,,,,a2
FarmApp,pg_catalog,jsonb_extract_path_3217,ROUTINE,2,text,,,,,,,,,,,,,,,,FarmApp,pg_catalog,text,,,,,a2
FarmApp,pg_catalog,jsonb_extract_path_text_3940,ROUTINE,2,text,,,,,,,,,,,,,,,,FarmApp,pg_catalog,text,,,,,a2
FarmApp,pg_catalog,jsonb_exists_any_4048,ROUTINE,2,text,,,,,,,,,,,,,,,,FarmApp,pg_catalog,text,,,,,a2
FarmApp,pg_catalog,jsonb_exists_all_4049,ROUTINE,2,text,,,,,,,,,,,,,,,,FarmApp,pg_catalog,text,,,,,a2
